,Unnamed: 0,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
6157,6157,1.5899999999999999,1785,2145,1.7249999999999999,0
6158,6158,0.21,1095,585,135,2
6159,6159,1.65,1815,1.7249999999999999,1575,0
6160,6160,2.4899999999999998,2235,1635,2.0549999999999997,0
6161,6161,2.4899999999999998,2235,1515,1545,0
6162,6162,1.08,1.53,0.57,1.98,3
6163,6163,0.6,1.29,0.6599999999999999,0.3,2
6164,6164,0.6599999999999999,1.3199999999999998,0.32999999999999996,0.8099999999999999,2
6165,6165,1.5,1.74,1.08,1.6199999999999999,3
6166,6166,2.28,2.13,1.71,2.61,0
6167,6167,1.65,1815,2025,1545,0
6168,6168,1.56,1.77,1.8299999999999998,1.2,0
6169,6169,1.05,1515,1.6949999999999998,1605,1
6170,6170,2.46,2.2199999999999998,1.65,2.61,0
6171,6171,1.05,1515,1.4549999999999998,1665,3
6172,6172,0.99,1.4849999999999999,1425,1635,3
6173,6173,1.02,1.5,1.8599999999999999,0.75,1
6174,6174,1.05,1515,1305,1425,3
6175,6175,1.02,1.5,1.1099999999999999,1.29,3
6176,6176,0.99,1.4849999999999999,495,1545,3
6177,6177,1.05,1515,1755,1.6949999999999998,1
6178,6178,1.05,1515,1665,645,1
6179,6179,1.05,1515,1515,645,1
6180,6180,1.05,1515,585,1.4849999999999999,3
6181,6181,1.56,1.77,2.19,1.89,0
6182,6182,1.05,1515,0.9149999999999999,1365,3
6183,6183,0.99,1.4849999999999999,1.2449999999999999,0.6749999999999999,1
6184,6184,1.53,1755,855,2175,3
6185,6185,1.05,1515,1845,1.9949999999999999,0
6186,6186,0.63,1305,1155,1.4849999999999999,3
6187,6187,0.99,1.4849999999999999,1665,1.9949999999999999,3
6188,6188,0.63,1305,1005,1.2449999999999999,2
6189,6189,1.29,1635,1875,975,1
6190,6190,1.8599999999999999,1.92,1.6199999999999999,1.65,0
6191,6191,1.29,1635,1665,945,1
6192,6192,1.26,1.6199999999999999,1.98,0.96,1
6193,6193,1.26,1.6199999999999999,1.5,0.75,1
6194,6194,1.29,1635,1.9349999999999998,1575,0
6195,6195,0.63,1305,705,495,2
6196,6196,1.29,1635,2145,765,1
6197,6197,1.26,1.6199999999999999,1.41,0.84,1
6198,6198,1.8299999999999998,1905,2235,1335,0
6199,6199,1.29,1635,1425,1.6949999999999998,3
6200,6200,1.8299999999999998,1905,2025,1.9949999999999999,0
6201,6201,0.69,1335,1575,855,1
6202,6202,0.84,1.41,1.65,1.2,1
6203,6203,0.84,1.41,1.53,1.7999999999999998,3
6204,6204,0.84,1.41,1.65,1.6199999999999999,1
6205,6205,1.8599999999999999,1.92,2.16,2.34,0
6206,6206,1.26,1.6199999999999999,1.1099999999999999,0.8099999999999999,1
6207,6207,1.29,1635,645,1155,3
6208,6208,0.96,1.4849999999999999,0.87,0.63,2
6209,6209,1.8299999999999998,1.92,1.2149999999999999,1.9649999999999999,0
6210,6210,1.5899999999999999,1.7999999999999998,0.9149999999999999,1095,3
6211,6211,0.42,1.2149999999999999,1.08,0.75,2
6212,6212,0.63,1.3199999999999998,1275,615,2
6213,6213,1.08,1545,0.78,1.92,3
6214,6214,2.2199999999999998,2.1149999999999998,1.14,1.68,0
6215,6215,0.87,1.44,1125,1.9349999999999998,3
6216,6216,0.96,1.4849999999999999,1.26,0.8999999999999999,1
6217,6217,0.63,1.3199999999999998,345,825,2
6218,6218,1.92,1.9649999999999999,1.89,2.4,0
6219,6219,1.98,1.9949999999999999,1.92,0.99,0
6220,6220,0.87,1.44,1.6949999999999998,1755,1
6221,6221,1.29,1.65,0.6749999999999999,1575,3
6222,6222,2.19,2.1,1.4849999999999999,1.9349999999999998,0
6223,6223,1.71,1.8599999999999999,1125,1875,0
6224,6224,0.72,1365,1.1099999999999999,0.39,2
6225,6225,1.74,1875,1.5,0.9299999999999999,1
6226,6226,0.75,1.38,1875,1.2449999999999999,1
6227,6227,1.26,1635,1.08,1.98,3
6228,6228,1.29,1.65,1755,855,1
6229,6229,1.53,1.77,1095,1.2149999999999999,3
6230,6230,0.96,1.4849999999999999,0.69,0.87,2
6231,6231,2.46,2235,2.16,1.6199999999999999,0
6232,6232,1.2,1605,1.47,1.6199999999999999,3
6233,6233,1.53,1.77,2235,945,1
6234,6234,1.14,1575,1.95,1.14,1
6235,6235,0.87,1.44,825,1125,2
6236,6236,1.47,1.74,1.2449999999999999,2145,3
6237,6237,2.19,2.1,1125,1125,0
6238,6238,1.2,1605,1.95,1.1099999999999999,1
6239,6239,1.98,1.9949999999999999,2.46,1.89,0
6240,6240,1.68,1845,1.98,0.87,1
6241,6241,2.19,2.1,1845,1665,0
6242,6242,0.75,1.38,975,1.4849999999999999,3
6243,6243,1.7999999999999998,1905,1.53,2.07,0
6244,6244,1.53,1.77,1515,1275,0
6245,6245,1.08,1545,0.99,1.5899999999999999,3
6246,6246,1.14,1575,2.01,1.8599999999999999,0
6247,6247,1.44,1.7249999999999999,2.16,1.98,0
6248,6248,1.14,1575,0.6599999999999999,0.87,2
6249,6249,1.7999999999999998,1905,1.23,2.34,0
6250,6250,0.8999999999999999,1.4549999999999998,1.17,0.96,2
6251,6251,1.23,1.6199999999999999,0.9149999999999999,1815,3
6252,6252,1.71,1.8599999999999999,2265,1785,0
6253,6253,1.41,1.71,885,1635,3
6254,6254,0.84,1425,1.53,1.65,3
6255,6255,1.02,1515,0.87,1.14,3
6256,6256,1.44,1.7249999999999999,1.6199999999999999,1.68,0
6257,6257,1.68,1845,1.5899999999999999,2.04,0
6258,6258,1.02,1515,1.53,0.6,1
6259,6259,1.5899999999999999,1.7999999999999998,1845,1815,0
6260,6260,1.77,1.89,1515,1155,0
6261,6261,0.78,1395,1.41,1.77,3
6262,6262,1.26,1635,1.5899999999999999,1.23,1
6263,6263,0.8999999999999999,1.4549999999999998,1.29,0.78,1
6264,6264,1.38,1.6949999999999998,1.65,2.13,0
6265,6265,0.96,1.4849999999999999,1.02,1.2,3
6266,6266,1.08,1545,0.78,2.04,3
6267,6267,1.74,1875,0.87,1.95,3
6268,6268,1.41,1.71,0.9149999999999999,1605,3
6269,6269,1.71,1.8599999999999999,1785,2175,0
6270,6270,0.8999999999999999,1.4549999999999998,1.74,1.47,1
6271,6271,1.98,1.9949999999999999,1.5899999999999999,2.04,0
6272,6272,1.71,1.8599999999999999,1605,2025,0
6273,6273,1.1099999999999999,1.56,1.9649999999999999,1035,1
6274,6274,0.6599999999999999,1335,1.23,0.96,2
6275,6275,1.17,1.5899999999999999,945,1845,3
6276,6276,1.17,1.5899999999999999,1.6949999999999998,1665,1
6277,6277,1.53,1.77,1515,1425,0
6278,6278,0.75,1.38,1035,885,2
6279,6279,1.5899999999999999,1.7999999999999998,1785,975,1
6280,6280,1.29,1.65,1095,1.2149999999999999,3
6281,6281,1.92,1.9649999999999999,2.4299999999999997,1.23,0
6282,6282,1.17,1.5899999999999999,1035,1425,3
6283,6283,1.3499999999999999,1.68,2175,1875,0
6284,6284,1.05,1.53,1875,1905,0
6285,6285,1.8599999999999999,1.9349999999999998,1.7999999999999998,1.05,0
6286,6286,1.74,1875,2.37,1.5899999999999999,0
6287,6287,1.56,1785,1.6199999999999999,0.96,1
6288,6288,0.6599999999999999,1335,0.63,0.48,2
6289,6289,1.2,1605,1.98,1.89,0
6290,6290,1.2,1605,1.2,1.89,3
6291,6291,1.3499999999999999,1.68,1335,1.9949999999999999,3
6292,6292,1.6199999999999999,1815,1.44,2.28,0
6293,6293,1.05,1.53,1905,855,1
6294,6294,1.14,1575,1.89,1.2,1
6295,6295,0.63,1.3199999999999998,975,975,2
6296,6296,0.99,1.5,945,1065,2
6297,6297,1.5899999999999999,1.7999999999999998,1185,1.6949999999999998,3
6298,6298,0.84,1425,1.56,1.1099999999999999,1
6299,6299,0.78,1395,0.84,0.63,2
6300,6300,1.29,1.65,1875,1665,0
6301,6301,1.02,1515,0.8999999999999999,0.84,2
6302,6302,1.6199999999999999,1815,2.1,1.05,0
6303,6303,1.41,1.71,1.2449999999999999,1425,3
6304,6304,1.6199999999999999,1815,1.2,0.99,1
6305,6305,0.84,1425,1.53,0.6599999999999999,1
6306,6306,1.7999999999999998,1905,2.2199999999999998,2.13,0
6307,6307,1.7999999999999998,1905,1.89,2.19,0
6308,6308,0.84,1425,1.71,1.89,3
6309,6309,0.84,1425,1.3199999999999998,0.48,2
6310,6310,1.14,1575,1.8299999999999998,1.3499999999999999,1
6311,6311,1.29,1.65,1.2149999999999999,1845,3
6312,6312,1.74,1875,1.02,2.07,0
6313,6313,0.99,1.5,1875,1275,1
6314,6314,1.77,1.89,1125,1335,3
6315,6315,0.87,1.44,1575,1665,3
6316,6316,2.01,2.01,1.2149999999999999,1305,0
6317,6317,1.29,1.65,1065,765,1
6318,6318,1.3499999999999999,1.68,1425,945,1
6319,6319,1.6199999999999999,1815,1.44,1.02,1
6320,6320,1.26,1635,0.63,1.23,3
6321,6321,1.02,1515,1.3199999999999998,0.75,1
6322,6322,1.3499999999999999,1.68,2.0549999999999997,1155,1
6323,6323,0.84,1425,1.65,1.38,1
6324,6324,1.6199999999999999,1815,2.28,2.01,0
6325,6325,2.01,2.01,2475,1635,0
6326,6326,1.02,1515,1.05,1.8599999999999999,3
6327,6327,2.1,2.0549999999999997,1.74,2.1,0
6328,6328,1.41,1.71,1665,1755,0
6329,6329,1.29,1.65,1755,1065,1
6330,6330,1.8599999999999999,1.9349999999999998,2.13,1.8299999999999998,0
6331,6331,1.05,1.53,1545,1095,1
6332,6332,1.77,1.89,975,2025,3
6333,6333,1.3199999999999998,1665,1.5,0.8999999999999999,1
6334,6334,1.5,1755,2.19,1.77,0
6335,6335,1.29,1.65,1.4549999999999998,1425,3
6336,6336,0.87,1.44,1605,0.9149999999999999,1
6337,6337,1.92,1.9649999999999999,1.53,1.38,0
6338,6338,0.9299999999999999,1.47,765,645,2
6339,6339,1.5,1755,2.01,1.74,0
6340,6340,1.5,1755,0.96,1.98,3
6341,6341,0.87,1.44,1155,1125,2
6342,6342,2.67,2.34,2.5349999999999997,2085,0
6343,6343,1.05,1.53,1425,765,1
6344,6344,0.75,1.38,1815,1425,1
6345,6345,1.38,1.6949999999999998,0.8099999999999999,1.1099999999999999,3
6346,6346,1.2,1605,1.65,1.8299999999999998,0
6347,6347,1.29,1.65,705,1.4549999999999998,3
6348,6348,1.68,1845,1.41,1.2,0
6349,6349,1.05,1.53,1905,1785,1
6350,6350,1.05,1.53,0.6749999999999999,855,2
6351,6351,1.3199999999999998,1665,1.44,2.16,3
6352,6352,1.2,1605,0.8999999999999999,1.8299999999999998,3
6353,6353,0.9299999999999999,1.47,525,1.4849999999999999,3
6354,6354,0.87,1.44,1425,1.6949999999999998,3
6355,6355,1.5,1755,1.08,1.02,3
6356,6356,2.28,2145,2.34,2.31,0
6357,6357,1.38,1.6949999999999998,0.8099999999999999,0.8099999999999999,3
6358,6358,1.08,1545,1.71,1.23,1
6359,6359,1.7999999999999998,1905,2.28,1.05,0
6360,6360,1.44,1.7249999999999999,1.53,1.3499999999999999,1
6361,6361,2.13,2.07,1.2149999999999999,1365,0
6362,6362,1.98,1.9949999999999999,1.71,2.07,0
6363,6363,0.78,1395,1.77,0.99,1
6364,6364,1.23,1.6199999999999999,1.2149999999999999,2.0549999999999997,3
6365,6365,1.89,1.95,2235,1845,0
6366,6366,1.65,1.8299999999999998,2.0549999999999997,1275,0
6367,6367,1.23,1.6199999999999999,1185,975,1
6368,6368,1.08,1545,1.95,1.1099999999999999,1
6369,6369,1.14,1575,0.75,1.05,3
6370,6370,1.44,1.7249999999999999,2.2199999999999998,1.56,0
6371,6371,0.84,1425,1.17,1.26,3
6372,6372,1.47,1.74,1425,1.2149999999999999,1
6373,6373,1.44,1.7249999999999999,2.04,1.65,0
6374,6374,1.68,1845,1.41,1.08,1
6375,6375,1.7999999999999998,1905,1.65,0.8999999999999999,0
6376,6376,0.75,1.38,1635,1095,1
6377,6377,1.08,1545,1.74,0.99,1
6378,6378,1.02,1.53,1.89,1.5899999999999999,1
6379,6379,1.17,1605,1605,1755,3
6380,6380,1.38,1.71,1.41,1.77,3
6381,6381,1.23,1635,1185,1275,3
6382,6382,1.3499999999999999,1.6949999999999998,1.2149999999999999,1335,3
6383,6383,1.53,1785,1785,1545,0
6384,6384,0.63,1335,1425,1365,1
6385,6385,1.1099999999999999,1575,1.9649999999999999,1.7249999999999999,0
6386,6386,2.04,2.04,2.25,1.8599999999999999,0
6387,6387,0.6599999999999999,1.3499999999999999,0.51,1.23,2
6388,6388,1.92,1.98,2.01,1.05,0
6389,6389,1.3499999999999999,1.6949999999999998,1275,855,1
6390,6390,1.17,1605,1.9349999999999998,1545,1
6391,6391,1.17,1605,735,1095,3
6392,6392,1.71,1875,2265,1905,0
6393,6393,1.8299999999999998,1.9349999999999998,2145,1185,0
6394,6394,1.77,1905,1.4849999999999999,885,1
6395,6395,0.63,1335,1755,645,1
6396,6396,1.1099999999999999,1575,1305,1005,1
6397,6397,1.56,1.7999999999999998,0.8099999999999999,2.28,3
6398,6398,0.9299999999999999,1.4849999999999999,1395,1065,1
6399,6399,1.3499999999999999,1.6949999999999998,1365,975,1
6400,6400,0.72,1.38,1.14,1.29,3
6401,6401,1.53,1785,1005,1605,3
6402,6402,1.3199999999999998,1.68,0.8099999999999999,1.17,3
6403,6403,1.77,1905,1.6949999999999998,975,0
6404,6404,2.07,2.0549999999999997,1515,1425,0
6405,6405,0.9299999999999999,1.4849999999999999,0.6749999999999999,1065,2
6406,6406,1.5899999999999999,1815,2.0549999999999997,1515,0
6407,6407,1.5899999999999999,1815,1815,1.6949999999999998,0
6408,6408,2.07,2.0549999999999997,1.4849999999999999,2475,0
6409,6409,0.42,1.23,1.2,0.9299999999999999,2
6410,6410,1.41,1.7249999999999999,1305,855,1
6411,6411,1.26,1.65,0.8999999999999999,1.1099999999999999,3
6412,6412,2.1,2.07,1.23,2.1,0
6413,6413,1.8299999999999998,1.9349999999999998,1365,1845,0
6414,6414,1.1099999999999999,1575,2.0549999999999997,585,1
6415,6415,1.41,1.7249999999999999,1.4549999999999998,975,1
6416,6416,0.57,1305,0.40499999999999997,1.2149999999999999,2
6417,6417,1.44,1.74,2.01,1.02,1
6418,6418,0.8099999999999999,1425,1335,945,1
6419,6419,1.1099999999999999,1575,885,1545,3
6420,6420,0.84,1.44,0.63,1.3499999999999999,3
6421,6421,1.44,1.74,1.1099999999999999,1.05,3
6422,6422,1.68,1.8599999999999999,1.17,1.08,3
6423,6423,1.2,1.6199999999999999,1.5899999999999999,1.14,1
6424,6424,2.13,2085,2.3249999999999997,2385,0
6425,6425,2.13,2085,2235,1605,0
6426,6426,1.08,1.56,1.2,0.8999999999999999,1
6427,6427,1.77,1905,1875,2355,0
6428,6428,1.77,1905,1.4849999999999999,2025,0
6429,6429,2.13,2085,1575,2445,0
6430,6430,1.29,1665,1.9349999999999998,1065,1
6431,6431,1.68,1.8599999999999999,0.87,1.17,3
6432,6432,1.26,1.65,1.08,1.3199999999999998,3
6433,6433,1.44,1.74,1.14,2.2199999999999998,3
6434,6434,1.26,1.65,1.7999999999999998,1.71,0
6435,6435,1.26,1.65,1.14,1.17,3
6436,6436,1.44,1.74,1.41,0.84,1
6437,6437,0.9299999999999999,1.4849999999999999,735,0.6749999999999999,2
6438,6438,1.44,1.74,1.74,1.26,1
6439,6439,1.89,1.9649999999999999,2415,1275,0
6440,6440,1.44,1.74,0.8999999999999999,1.17,3
6441,6441,1.3199999999999998,1.68,0.84,1.65,3
6442,6442,0.48,1.26,0.32999999999999996,0.63,2
6443,6443,1.08,1.56,1.95,1.8299999999999998,0
6444,6444,1.29,1665,1515,1635,3
6445,6445,1.44,1.74,1.3499999999999999,2.2199999999999998,0
6446,6446,1.3199999999999998,1.68,0.96,1.92,3
6447,6447,0.72,1.38,0.8099999999999999,1.17,2
6448,6448,1.44,1.74,1.38,1.02,1
6449,6449,2.16,2.1,1.89,1.26,0
6450,6450,0.99,1515,1.9349999999999998,1785,1
6451,6451,1.44,1.74,1.5899999999999999,1.29,1
6452,6452,0.78,1.41,0.87,1.29,2
6453,6453,0.42,1.23,1.08,0.39,2
6454,6454,0.78,1.41,0.44999999999999996,0.75,2
6455,6455,1.65,1845,945,1905,3
6456,6456,1.5899999999999999,1815,2145,1095,0
6457,6457,1.3199999999999998,1.68,1.89,1.38,1
6458,6458,1.89,1.9649999999999999,1425,1755,0
6459,6459,0.84,1.44,0.6599999999999999,1.89,3
6460,6460,1.23,1635,975,1185,3
6461,6461,1.47,1755,2145,1905,0
6462,6462,0.63,1335,345,525,2
6463,6463,0.96,1.5,1.2,1.3199999999999998,3
6464,6464,1.2,1.6199999999999999,1.7999999999999998,1.23,1
6465,6465,2.19,2.1149999999999998,1905,2.5349999999999997,0
6466,6466,0.69,1365,1065,345,2
6467,6467,2.2199999999999998,2.13,1.23,2.4299999999999997,0
6468,6468,2.2199999999999998,2.13,2.31,2.2199999999999998,0
6469,6469,1.2,1.6199999999999999,1.71,1.2,1
6470,6470,1.08,1.56,1.1099999999999999,1.68,3
6471,6471,1.08,1.56,1.53,1.53,1
6472,6472,0.69,1365,1125,0.46499999999999997,2
6473,6473,1.89,1.9649999999999999,1785,1.9349999999999998,0
6474,6474,1.47,1755,1.9349999999999998,1.9349999999999998,0
6475,6475,1.47,1755,885,825,3
6476,6476,1.47,1755,1605,735,1
6477,6477,1.47,1755,1.2149999999999999,2.1149999999999998,3
6478,6478,1.05,1545,1.4849999999999999,1635,3
6479,6479,0.69,1365,0.9149999999999999,615,2
6480,6480,1.5899999999999999,1815,2025,1665,0
6481,6481,1.05,1545,615,615,2
6482,6482,1.05,1545,1605,825,1
6483,6483,1.05,1545,1575,1665,3
6484,6484,1.47,1755,1.7249999999999999,1.9649999999999999,0
6485,6485,2.28,2.16,1.65,2.46,0
6486,6486,1.47,1755,2025,2025,0
6487,6487,2.25,2145,2505,1185,0
6488,6488,1.2,1.6199999999999999,1.8599999999999999,1.05,1
6489,6489,0.96,1.5,1.8599999999999999,1.65,1
6490,6490,1.6199999999999999,1.8299999999999998,1.2,1.53,3
6491,6491,0.96,1.5,1.08,1.05,2
6492,6492,0.96,1.5,0.84,1.7999999999999998,3
6493,6493,0.78,1.41,0.8999999999999999,0.42,2
6494,6494,0.96,1.5,1.65,0.8099999999999999,1
6495,6495,0.42,1.23,1.3199999999999998,0.96,2
6496,6496,1.3199999999999998,1.68,2.04,1.38,1
6497,6497,1.47,1755,1815,2085,0
6498,6498,0.96,1.5,1.7999999999999998,1.74,1
6499,6499,1.05,1545,1.9949999999999999,1395,1
6500,6500,0.84,1.44,1.29,1.7999999999999998,3
6501,6501,0.96,1.5,1.98,0.96,1
6502,6502,1.29,1665,1875,705,1
6503,6503,0.84,1.44,0.6,1.68,3
6504,6504,0.96,1.5,1.3199999999999998,1.14,1
6505,6505,1.23,1635,1.2149999999999999,1.6949999999999998,3
6506,6506,1.7999999999999998,1.92,2.19,2.16,0
6507,6507,0.8099999999999999,1425,1.6949999999999998,1785,3
6508,6508,1.5899999999999999,1815,1305,1.9349999999999998,0
6509,6509,1.2,1.6199999999999999,1.5,1.3499999999999999,1
6510,6510,1.5,1.77,1.2,2.01,3
6511,6511,1.29,1665,1425,1425,3
6512,6512,1.23,1635,2.0549999999999997,0.6749999999999999,1
6513,6513,1.7999999999999998,1.92,1.47,1.3199999999999998,0
6514,6514,1.6199999999999999,1.8299999999999998,1.68,1.8299999999999998,0
6515,6515,1.29,1665,1635,1065,1
6516,6516,0.96,1.5,1.89,0.63,1
6517,6517,1.6199999999999999,1.8299999999999998,2.25,1.5899999999999999,0
6518,6518,1.56,1.7999999999999998,1.23,1.5899999999999999,3
6519,6519,1.7999999999999998,1.92,2.19,2.07,0
6520,6520,0.96,1.5,0.6599999999999999,1.95,3
6521,6521,1.23,1635,1155,1.4849999999999999,3
6522,6522,0.6599999999999999,1.3499999999999999,0.32999999999999996,0.9299999999999999,2
6523,6523,0.87,1.4549999999999998,1155,1335,3
6524,6524,1.3499999999999999,1.6949999999999998,735,1335,3
6525,6525,1.38,1.71,0.87,1.8599999999999999,3
6526,6526,0.63,1335,0.6749999999999999,825,2
6527,6527,1.95,1.9949999999999999,1605,1335,0
6528,6528,0.99,1515,1515,0.6749999999999999,1
6529,6529,1.95,1.9949999999999999,2445,2085,0
6530,6530,0.75,1395,1.4549999999999998,825,1
6531,6531,1.3499999999999999,1.6949999999999998,1095,975,1
6532,6532,1.8599999999999999,1.95,1.23,1.95,0
6533,6533,1.14,1.5899999999999999,1.68,1.89,0
6534,6534,1.3499999999999999,1.6949999999999998,1.9649999999999999,1.7249999999999999,0
6535,6535,1.5,1.77,1.29,1.2,3
6536,6536,1.17,1605,885,1785,3
6537,6537,0.75,1395,1.4849999999999999,1.2149999999999999,1
6538,6538,0.99,1515,585,1.9349999999999998,3
6539,6539,1.14,1.5899999999999999,1.08,0.78,1
6540,6540,1.7999999999999998,1.92,1.89,1.05,0
6541,6541,1.17,1605,1.2149999999999999,1815,3
6542,6542,1.14,1.5899999999999999,1.08,1.1099999999999999,3
6543,6543,1.17,1605,1875,615,1
6544,6544,1.3499999999999999,1.6949999999999998,825,1425,3
6545,6545,1.98,2.01,1.3199999999999998,2.28,0
6546,6546,1.17,1605,1425,1.4549999999999998,3
6547,6547,1.74,1.89,2.25,1.17,0
6548,6548,1.17,1605,1035,855,1
6549,6549,1.14,1.5899999999999999,1.47,1.56,3
6550,6550,1.95,1.9949999999999999,1.9949999999999999,1.9349999999999998,0
6551,6551,1.71,1875,1755,1095,0
6552,6552,0.87,1.4549999999999998,1785,825,1
6553,6553,1.17,1605,1545,1.2449999999999999,1
6554,6554,1.74,1.89,0.87,2.31,3
6555,6555,1.3499999999999999,1.6949999999999998,2025,1605,0
6556,6556,1.74,1.89,2.01,1.05,0
6557,6557,1.3499999999999999,1.6949999999999998,735,1815,3
6558,6558,1.14,1.5899999999999999,1.08,1.26,3
6559,6559,2.01,2025,1.9349999999999998,1665,0
6560,6560,0.75,1395,1605,1.2449999999999999,1
6561,6561,1.38,1.71,1.14,1.29,3
6562,6562,0.36,1.2,0.6599999999999999,1.68,2
6563,6563,1.5899999999999999,1.8299999999999998,2205,1785,0
6564,6564,1.89,1.98,1395,1875,0
6565,6565,0.9299999999999999,1.5,885,0.7949999999999999,2
6566,6566,0.84,1.4549999999999998,1.2,0.48,2
6567,6567,1.47,1.77,2.0549999999999997,765,1
6568,6568,1.53,1.7999999999999998,1515,2205,0
6569,6569,0.75,1.41,0.6749999999999999,945,2
6570,6570,1.05,1.56,585,0.5549999999999999,2
6571,6571,1.56,1815,2.2199999999999998,1.71,0
6572,6572,1.74,1905,1.6199999999999999,1.5899999999999999,0
6573,6573,1.8599999999999999,1.9649999999999999,1.8599999999999999,1.26,0
6574,6574,2.25,2.16,2145,2385,0
6575,6575,1.05,1.56,1095,0.5549999999999999,2
6576,6576,1.6199999999999999,1845,1.3499999999999999,0.87,1
6577,6577,0.75,1.41,1185,1.7249999999999999,3
6578,6578,1.1099999999999999,1.5899999999999999,1875,0.5549999999999999,1
6579,6579,1.17,1.6199999999999999,1125,1335,3
6580,6580,1.89,1.98,1905,2355,0
6581,6581,1.5,1785,1.71,0.78,1
6582,6582,1.3199999999999998,1.6949999999999998,1.77,1.74,0
6583,6583,1.47,1.77,2205,1.9349999999999998,0
6584,6584,0.78,1425,1.17,0.63,2
6585,6585,1.17,1.6199999999999999,885,1.9349999999999998,3
6586,6586,1.47,1.77,1605,2175,0
6587,6587,1.92,1.9949999999999999,1.47,1.2,0
6588,6588,1.6199999999999999,1845,1.14,1.68,3
6589,6589,0.54,1305,0.57,0.96,2
6590,6590,0.54,1305,1.1099999999999999,0.9299999999999999,2
6591,6591,1.2,1635,2.04,2.04,0
6592,6592,1.1099999999999999,1.5899999999999999,975,885,2
6593,6593,1.08,1575,1.1099999999999999,1.38,3
6594,6594,1.53,1.7999999999999998,1.2149999999999999,1035,1
6595,6595,1.2,1635,0.84,0.9299999999999999,3
6596,6596,1.3199999999999998,1.6949999999999998,0.8099999999999999,0.75,2
6597,6597,1.17,1.6199999999999999,1275,1665,3
6598,6598,1.17,1.6199999999999999,1.2449999999999999,1005,1
6599,6599,2.1,2085,2.4899999999999998,1.89,0
6600,6600,2.31,2.19,2475,2.3249999999999997,0
6601,6601,1.8599999999999999,1.9649999999999999,1.38,1.05,0
6602,6602,0.8999999999999999,1.4849999999999999,0.99,1.56,3
6603,6603,1.8299999999999998,1.95,1.2449999999999999,1845,0
6604,6604,2.01,2.04,2.1149999999999998,1845,0
6605,6605,0.84,1.4549999999999998,0.78,1.14,2
6606,6606,1.8599999999999999,1.9649999999999999,1.3199999999999998,2.1,0
6607,6607,1.2,1635,1.17,1.5,3
6608,6608,1.1099999999999999,1.5899999999999999,765,1785,3
6609,6609,1.53,1.7999999999999998,2145,1905,0
6610,6610,1.23,1.65,1.2449999999999999,1665,3
6611,6611,1.05,1.56,0.9149999999999999,1365,3
6612,6612,1.38,1.7249999999999999,1.08,1.17,3
6613,6613,1.26,1665,1.8599999999999999,1.3499999999999999,1
6614,6614,1.5899999999999999,1.8299999999999998,1665,1785,0
6615,6615,0.96,1515,1.98,1.89,1
6616,6616,1.1099999999999999,1.5899999999999999,1365,765,1
6617,6617,1.53,1.7999999999999998,1.9349999999999998,0.7949999999999999,1
6618,6618,1.53,1.7999999999999998,1.4549999999999998,2025,0
6619,6619,0.63,1.3499999999999999,1665,0.6749999999999999,1
6620,6620,1.89,1.98,1275,2085,0
6621,6621,0.96,1515,1.41,1.71,3
6622,6622,0.84,1.4549999999999998,1.74,1.74,1
6623,6623,1.41,1.74,1.2449999999999999,1305,3
6624,6624,1.29,1.68,1275,1065,1
6625,6625,0.84,1.4549999999999998,0.8999999999999999,0.9299999999999999,2
6626,6626,1.1099999999999999,1.5899999999999999,1.7249999999999999,1845,0
6627,6627,0.99,1.53,1575,1.6949999999999998,3
6628,6628,1.38,1.7249999999999999,1.02,1.41,3
6629,6629,2.46,2265,1.38,2.61,0
6630,6630,1.3199999999999998,1.6949999999999998,0.87,1.14,3
6631,6631,1.53,1.7999999999999998,1.6949999999999998,855,1
6632,6632,1.5899999999999999,1.8299999999999998,1.9349999999999998,1785,0
6633,6633,0.96,1515,1.8299999999999998,1.1099999999999999,1
6634,6634,1.5,1785,2.01,0.87,1
6635,6635,1.29,1.68,2085,945,1
6636,6636,0.84,1.4549999999999998,0.9299999999999999,0.87,2
6637,6637,0.6599999999999999,1365,1.44,1.44,1
6638,6638,0.96,1515,1.29,0.75,1
6639,6639,1.1099999999999999,1.5899999999999999,1.9349999999999998,975,1
6640,6640,1.1099999999999999,1.5899999999999999,975,1515,3
6641,6641,1.3199999999999998,1.6949999999999998,1.7999999999999998,1.65,0
6642,6642,0.54,1305,0.57,0.72,2
6643,6643,0.96,1515,1.65,0.87,1
6644,6644,1.26,1665,1.56,0.63,1
6645,6645,0.99,1.53,1635,0.9149999999999999,1
6646,6646,0.99,1.53,0.5549999999999999,885,2
6647,6647,1.5899999999999999,1.8299999999999998,2205,825,1
6648,6648,1.53,1.7999999999999998,825,0.7949999999999999,3
6649,6649,0.75,1.41,1185,1815,3
6650,6650,0.75,1.41,1605,735,1
6651,6651,1.5899999999999999,1.8299999999999998,1875,855,1
6652,6652,1.68,1875,2.31,2.31,0
6653,6653,1.44,1755,1.74,1.05,1
6654,6654,1.3199999999999998,1.6949999999999998,0.99,1.95,3
6655,6655,0.84,1.4549999999999998,0.96,0.96,2
6656,6656,0.54,1305,1.2,0.6599999999999999,2
6657,6657,1.8299999999999998,1.95,1815,2085,0
6658,6658,1.3499999999999999,1.71,765,1.9949999999999999,3
6659,6659,1.23,1.65,1275,1605,3
