,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
4960,1.6199999999999999,2.61,2.61,2.37,1
4961,3.6599999999999997,3.63,2.37,3.9899999999999998,0
4962,2.6999999999999997,3.15,2.01,4.109999999999999,3
4963,3.0,3.3,4.38,2.16,1
4964,2.46,3.03,1.65,2.31,3
4965,3.1799999999999997,3.3899999999999997,4.29,4.47,0
4966,3.12,3.36,2.94,4.5,0
4967,2.28,2.94,2.88,2.34,1
4968,2.04,2.82,3.6599999999999997,2.6999999999999997,1
4969,3.36,3.48,2.94,4.02,0
4970,1.74,2.67,0.99,2.55,2
4971,1.5,2.55,3.4499999999999997,2.4899999999999998,1
4972,2.28,2.94,2.88,2.76,1
4973,2.1,2.85,3.9899999999999998,1.65,1
4974,2.2199999999999998,2.9099999999999997,1.53,1.3499999999999999,2
4975,3.12,3.36,2.4,2.16,1
4976,3.12,3.36,3.42,3.36,0
4977,2.76,3.1799999999999997,3.0,3.06,3
4978,1.74,2.67,3.09,1.29,1
4979,2.28,2.94,4.02,2.04,1
4980,0.42,2.01,1.3499999999999999,0.63,2
4981,3.42,3.51,3.33,2.4899999999999998,0
4982,1.74,2.67,1.5899999999999999,1.65,2
4983,2.1,2.85,2.07,2.37,3
4984,1.5,2.55,3.03,2.19,1
4985,1.74,2.67,3.09,3.4499999999999997,3
4986,1.44,2.52,2.88,2.6999999999999997,1
4987,3.84,3.7199999999999998,3.0,3.1799999999999997,0
4988,2.58,3.09,3.63,1.89,1
4989,2.52,3.06,3.1799999999999997,1.5,1
4990,1.08,2.34,2.4,1.7999999999999998,2
4991,3.96,3.78,1.98,2.2199999999999998,3
4992,3.12,3.36,3.6599999999999997,3.2399999999999998,0
4993,2.52,3.06,3.5999999999999996,1.44,1
4994,2.1,2.85,1.23,3.21,3
4995,3.3,3.4499999999999997,2.4899999999999998,3.27,3
4996,3.12,3.36,2.82,4.4399999999999995,0
4997,0.84,2.2199999999999998,0.84,1.8599999999999999,2
4998,3.42,3.51,3.15,3.4499999999999997,0
4999,3.84,3.7199999999999998,4.4399999999999995,3.5999999999999996,0
5000,2.6399999999999997,3.12,1.7999999999999998,4.14,3
5001,2.1,2.85,3.8699999999999997,4.05,0
5002,1.68,2.6399999999999997,2.34,2.46,2
5003,1.68,2.6399999999999997,2.4,3.2399999999999998,3
5004,1.26,2.4299999999999997,3.4499999999999997,0.9299999999999999,1
5005,2.58,3.09,2.19,3.33,3
5006,2.4,3.0,3.84,2.58,1
5007,2.58,3.09,2.4899999999999998,2.73,3
5008,2.58,3.09,2.67,2.4299999999999997,1
