,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
3700,1.08,1.176,0.708,0.78,3
3701,1.224,1.248,1.26,0.708,1
3702,0.792,1.032,0.9480000000000001,0.612,2
3703,1.08,1.176,0.612,1.62,3
3704,1.248,1.26,1.44,1.368,0
3705,0.6960000000000001,0.984,0.924,1.548,3
3706,0.936,1.104,1.62,1.164,1
3707,0.888,1.08,0.972,1.62,3
3708,1.248,1.26,0.672,1.224,3
3709,0.6960000000000001,0.984,0.444,1.452,3
3710,1.248,1.26,1.104,1.68,0
3711,0.6960000000000001,0.984,0.66,0.996,2
3712,1.272,1.272,0.8280000000000001,1.3800000000000001,3
3713,1.272,1.272,0.852,0.852,3
3714,0.672,0.972,1.008,1.32,3
3715,1.272,1.272,0.732,1.044,3
3716,0.672,0.972,0.552,0.792,2
3717,1.272,1.272,1.452,1.692,0
3718,0.672,0.972,1.272,0.456,1
3719,0.672,0.972,0.936,1.104,3
3720,1.272,1.272,0.924,0.852,3
3721,1.056,1.164,1.44,1.032,1
3722,0.936,1.104,0.684,1.5,3
3723,0.8160000000000001,1.044,1.08,0.96,1
3724,1.056,1.164,0.672,1.6560000000000001,3
3725,0.672,0.972,1.536,1.272,1
3726,1.296,1.284,1.176,0.912,1
3727,1.296,1.284,1.8,1.464,0
3728,1.296,1.284,1.704,1.8,0
3729,1.056,1.164,1.68,0.744,1
3730,1.296,1.284,1.6560000000000001,1.416,0
3731,0.672,0.972,0.792,1.3920000000000001,3
3732,1.056,1.164,1.728,1.536,0
3733,1.056,1.164,1.296,1.704,0
3734,0.936,1.104,1.596,1.452,0
3735,1.056,1.164,1.032,1.272,3
3736,0.936,1.104,1.572,0.612,1
3737,0.84,1.056,1.356,0.468,1
3738,1.32,1.296,1.716,1.74,0
3739,0.8160000000000001,1.044,1.368,1.008,1
3740,0.84,1.056,0.78,1.356,3
3741,1.032,1.1520000000000001,0.612,0.66,2
3742,1.344,1.308,1.824,1.584,0
3743,1.344,1.308,0.864,0.6960000000000001,1
3744,0.648,0.96,0.924,0.66,2
3745,1.344,1.308,1.344,1.584,0
3746,0.624,0.9480000000000001,1.176,1.08,1
3747,1.368,1.32,1.428,0.852,1
3748,1.368,1.32,1.428,1.812,0
3749,1.368,1.32,0.9,0.972,3
3750,1.032,1.1520000000000001,0.708,1.188,3
3751,1.3920000000000001,1.332,1.44,1.368,0
3752,1.3920000000000001,1.332,1.44,1.872,0
3753,1.3920000000000001,1.332,1.08,1.464,0
3754,1.3920000000000001,1.332,1.6560000000000001,1.104,0
3755,1.008,1.1400000000000001,1.272,1.416,3
3756,0.6,0.936,0.492,0.612,2
3757,1.416,1.344,0.972,1.6440000000000001,0
3758,1.416,1.344,0.8280000000000001,1.596,3
3759,0.84,1.056,0.8280000000000001,0.42,2
3760,0.6,0.936,1.452,0.732,1
3761,1.032,1.1520000000000001,1.116,1.6440000000000001,3
3762,0.6,0.936,0.66,0.972,2
3763,1.032,1.1520000000000001,0.9,1.068,3
3764,0.6,0.936,0.9480000000000001,1.308,3
3765,1.032,1.1520000000000001,1.212,0.8280000000000001,1
3766,0.6,0.936,0.492,0.444,2
3767,0.6,0.936,0.924,1.26,3
3768,1.032,1.1520000000000001,1.5,1.668,0
3769,0.936,1.104,0.684,0.66,2
3770,0.84,1.056,0.732,1.284,3
3771,0.6,0.936,0.9,0.708,2
3772,0.84,1.056,1.524,1.62,0
3773,0.84,1.056,1.02,0.876,1
3774,0.84,1.056,0.756,0.804,2
3775,0.84,1.056,0.732,1.332,3
3776,0.936,1.104,1.428,0.54,1
3777,0.84,1.056,1.02,1.26,3
3778,0.84,1.056,0.876,0.8280000000000001,2
3779,1.032,1.1520000000000001,0.876,0.516,1
3780,1.032,1.1520000000000001,1.596,1.452,0
3781,0.84,1.056,1.356,0.9,1
3782,0.84,1.056,1.02,0.804,1
3783,0.84,1.056,1.3800000000000001,1.164,1
3784,0.936,1.104,0.54,0.492,2
3785,1.008,1.1400000000000001,0.672,1.68,3
3786,0.84,1.056,0.852,0.684,2
3787,0.912,1.092,0.6960000000000001,0.6960000000000001,2
3788,0.84,1.056,1.26,0.9480000000000001,1
3789,0.84,1.056,0.684,1.572,3
3790,1.008,1.1400000000000001,0.888,0.552,1
3791,0.5760000000000001,0.924,1.248,1.056,1
3792,0.84,1.056,1.428,0.636,1
3793,0.84,1.056,1.62,1.068,1
3794,0.84,1.056,1.524,1.5,1
3795,1.44,1.356,1.728,0.936,0
3796,1.44,1.356,1.1280000000000001,1.056,0
3797,0.5760000000000001,0.924,1.344,0.984,1
3798,0.5760000000000001,0.924,0.672,1.1520000000000001,2
3799,1.008,1.1400000000000001,1.08,1.008,1
3800,0.936,1.104,0.9480000000000001,1.26,3
3801,0.936,1.104,0.78,1.428,3
3802,1.008,1.1400000000000001,1.368,0.792,1
3803,1.008,1.1400000000000001,1.68,1.704,0
3804,1.464,1.368,1.62,1.164,0
3805,1.008,1.1400000000000001,1.536,0.936,1
3806,1.464,1.368,0.756,1.332,3
3807,1.464,1.368,1.86,0.756,0
3808,0.936,1.104,0.516,1.3800000000000001,3
3809,1.488,1.3800000000000001,1.32,1.32,0
3810,1.488,1.3800000000000001,1.824,1.752,0
3811,0.552,0.912,1.428,0.324,1
3812,1.512,1.3920000000000001,1.044,0.996,0
3813,1.512,1.3920000000000001,1.668,0.876,0
3814,0.984,1.1280000000000001,1.6440000000000001,0.9480000000000001,1
3815,0.984,1.1280000000000001,1.476,1.068,1
3816,0.504,0.888,0.276,0.9480000000000001,2
3817,0.504,0.888,0.924,0.42,2
3818,0.504,0.888,0.324,0.852,2
3819,0.936,1.104,1.6440000000000001,0.804,1
3820,1.536,1.4040000000000001,1.104,1.224,0
3821,0.504,0.888,0.876,1.188,2
3822,0.984,1.1280000000000001,1.476,1.3800000000000001,1
3823,0.504,0.888,1.332,1.4040000000000001,1
3824,0.504,0.888,0.3,1.26,2
3825,0.504,0.888,1.26,1.02,1
3826,0.504,0.888,0.924,1.116,2
3827,0.504,0.888,0.444,0.372,2
3828,0.936,1.104,1.62,0.756,1
3829,0.984,1.1280000000000001,1.62,1.62,0
3830,0.504,0.888,1.212,0.372,2
3831,1.536,1.4040000000000001,1.8960000000000001,1.56,0
3832,1.536,1.4040000000000001,1.536,1.608,0
3833,1.56,1.416,1.332,1.548,0
3834,0.984,1.1280000000000001,1.3800000000000001,1.332,1
3835,0.984,1.1280000000000001,0.612,0.876,3
3836,1.56,1.416,1.932,0.852,0
3837,0.888,1.08,0.9480000000000001,1.3800000000000001,3
3838,1.56,1.416,1.212,0.924,0
3839,0.48,0.876,0.672,0.96,2
3840,0.984,1.1280000000000001,1.1400000000000001,0.9480000000000001,1
3841,0.888,1.08,0.684,0.708,2
3842,1.584,1.428,0.8160000000000001,1.824,0
3843,1.584,1.428,1.992,1.176,0
3844,0.48,0.876,1.3920000000000001,0.984,1
3845,1.584,1.428,1.1280000000000001,1.176,0
3846,0.864,1.068,0.96,0.72,1
3847,1.608,1.44,1.5,1.476,0
3848,0.936,1.104,1.068,0.972,1
3849,1.608,1.44,1.9080000000000001,1.86,0
3850,0.888,1.08,1.572,0.756,1
3851,1.608,1.44,1.308,1.5,0
3852,1.608,1.44,0.876,1.3800000000000001,0
3853,1.608,1.44,0.804,1.596,0
3854,0.96,1.116,0.504,1.104,3
3855,0.432,0.852,1.344,0.84,1
3856,0.432,0.852,0.40800000000000003,0.744,2
3857,0.432,0.852,0.384,1.3920000000000001,3
3858,0.432,0.852,0.96,0.264,2
3859,0.432,0.852,0.888,1.056,2
3860,0.432,0.852,1.032,0.216,2
3861,0.96,1.116,0.888,1.2,3
3862,0.432,0.852,1.176,1.272,1
3863,0.96,1.116,0.912,1.464,3
3864,0.96,1.116,0.672,1.176,3
3865,0.96,1.116,0.936,0.72,1
3866,0.432,0.852,0.48,0.792,2
3867,1.6560000000000001,1.464,1.476,1.98,0
3868,0.96,1.116,1.248,1.32,3
3869,1.6560000000000001,1.464,1.812,1.356,0
3870,1.68,1.476,1.32,1.2,0
3871,0.96,1.116,1.08,1.176,3
3872,1.728,1.5,1.296,2.04,0
3873,0.936,1.104,0.66,0.684,2
3874,0.384,0.8280000000000001,0.40800000000000003,1.248,2
3875,0.888,1.08,0.588,1.308,3
3876,1.752,1.512,1.524,0.876,0
3877,0.912,1.092,0.552,1.512,3
3878,0.96,1.116,1.08,0.744,1
3879,1.776,1.524,1.1520000000000001,1.488,0
3880,1.776,1.524,1.1280000000000001,2.016,0
3881,1.824,1.548,1.296,1.104,0
3882,1.848,1.56,0.972,1.74,0
3883,0.28800000000000003,0.78,1.056,0.792,2
3884,0.264,0.768,0.468,0.54,2
3885,0.264,0.768,0.3,0.996,2
3886,0.264,0.768,1.212,0.684,2
3887,1.92,1.596,1.44,1.32,0
3888,0.888,1.08,0.54,1.1400000000000001,3
3889,0.24,0.756,1.104,0.5760000000000001,2
3890,1.92,1.596,1.032,1.008,0
3891,1.944,1.608,1.6440000000000001,1.764,0
3892,0.912,1.092,1.176,1.08,1
3893,0.768,1.02,0.5760000000000001,1.272,3
3894,0.768,1.02,1.008,1.584,3
3895,0.768,1.02,1.104,0.5760000000000001,1
3896,0.768,1.02,0.552,1.176,3
3897,0.768,1.02,0.768,1.344,3
3898,0.768,1.02,0.648,1.104,3
3899,1.1280000000000001,1.2,1.1400000000000001,0.732,1
3900,0.768,1.02,0.744,1.344,3
3901,0.768,1.02,0.744,1.3920000000000001,3
3902,0.768,1.02,1.104,0.84,1
3903,0.768,1.02,0.672,0.936,2
3904,0.768,1.02,0.6960000000000001,1.032,3
3905,1.1280000000000001,1.2,1.044,0.588,1
3906,0.768,1.02,1.1280000000000001,0.432,1
3907,0.768,1.02,1.584,1.008,1
3908,0.768,1.02,0.624,0.432,2
3909,1.1280000000000001,1.2,0.684,1.3800000000000001,3
3910,1.1280000000000001,1.2,1.6440000000000001,1.236,0
3911,0.768,1.02,0.864,0.432,2
3912,1.1520000000000001,1.212,1.6320000000000001,0.744,1
3913,1.008,1.1520000000000001,1.3920000000000001,1.464,0
3914,0.768,1.032,1.488,0.768,1
3915,1.44,1.368,1.32,0.864,0
3916,0.84,1.068,1.356,1.4040000000000001,1
3917,0.768,1.032,0.912,0.744,2
3918,1.416,1.356,1.524,0.708,1
3919,1.104,1.2,1.608,1.6560000000000001,0
3920,0.84,1.068,0.468,0.756,2
3921,0.5760000000000001,0.936,0.5760000000000001,0.552,2
3922,1.008,1.1520000000000001,1.224,1.512,3
3923,1.68,1.488,0.888,0.96,0
3924,0.84,1.068,0.66,1.596,3
3925,0.888,1.092,1.188,1.524,3
3926,1.008,1.1520000000000001,1.056,1.608,3
3927,1.416,1.356,1.308,1.668,0
3928,0.6,0.9480000000000001,0.876,0.852,2
3929,0.6,0.9480000000000001,0.9,1.116,3
3930,0.6,0.9480000000000001,1.5,1.02,1
3931,1.3920000000000001,1.344,0.6960000000000001,1.872,3
3932,1.3920000000000001,1.344,1.8,0.864,0
3933,1.728,1.512,1.176,1.8,0
3934,0.96,1.1280000000000001,1.368,0.624,1
3935,1.032,1.164,1.236,0.54,1
3936,1.008,1.1520000000000001,0.552,1.272,3
3937,1.176,1.236,0.924,0.852,3
3938,0.744,1.02,0.8280000000000001,0.588,2
3939,0.744,1.02,1.164,1.3800000000000001,3
3940,0.384,0.84,1.032,1.272,3
3941,0.936,1.116,1.236,1.668,3
3942,1.104,1.2,0.864,0.936,3
3943,1.008,1.1520000000000001,1.1280000000000001,1.536,3
3944,1.368,1.332,1.86,1.452,0
3945,1.032,1.164,1.188,1.1400000000000001,1
3946,1.032,1.164,0.8280000000000001,0.588,2
3947,1.752,1.524,1.548,1.452,0
3948,0.72,1.008,0.528,1.056,2
3949,0.624,0.96,1.344,0.984,1
3950,0.768,1.032,1.056,1.488,3
3951,0.72,1.008,1.296,1.296,1
3952,0.336,0.8160000000000001,1.176,0.648,2
3953,0.336,0.8160000000000001,0.936,0.744,2
3954,0.768,1.032,0.744,0.40800000000000003,2
3955,1.032,1.164,0.8280000000000001,0.5640000000000001,2
3956,1.032,1.164,1.596,0.8280000000000001,1
3957,1.32,1.308,1.524,1.812,0
3958,0.648,0.972,1.164,0.684,1
3959,1.032,1.164,0.756,1.188,3
3960,1.032,1.164,1.3800000000000001,0.876,1
3961,0.888,1.092,0.588,0.756,2
3962,0.768,1.032,0.504,0.888,2
3963,1.32,1.308,1.356,1.1400000000000001,0
3964,0.8160000000000001,1.056,1.608,0.792,1
3965,0.8160000000000001,1.056,0.5760000000000001,1.1280000000000001,3
3966,1.032,1.164,0.756,0.804,3
3967,1.056,1.176,0.6,0.912,3
3968,1.056,1.176,1.272,1.104,1
3969,0.672,0.984,1.032,0.984,1
3970,1.056,1.176,1.512,1.224,1
3971,1.104,1.2,1.104,1.536,3
3972,0.768,1.032,1.416,1.536,3
3973,0.936,1.116,1.5,1.524,0
3974,0.672,0.984,1.488,1.104,1
3975,0.936,1.116,0.972,1.668,3
3976,0.672,0.984,0.768,1.416,3
3977,0.264,0.78,0.9,0.396,2
3978,0.768,1.032,1.3920000000000001,0.72,1
3979,0.912,1.104,0.888,1.104,3
3980,1.104,1.2,0.6,0.6960000000000001,2
3981,1.104,1.2,0.84,1.176,3
3982,0.672,0.984,1.056,0.528,2
3983,0.672,0.984,0.984,0.768,2
3984,1.248,1.272,1.704,0.984,1
3985,0.672,0.984,0.624,0.84,2
3986,0.672,0.984,1.272,0.624,1
3987,0.768,1.032,0.912,1.464,3
3988,1.104,1.2,0.888,1.2,3
3989,0.768,1.032,0.8160000000000001,0.744,2
3990,0.672,0.984,1.536,1.44,1
3991,1.056,1.176,0.6960000000000001,1.224,3
3992,0.672,0.984,1.1280000000000001,0.6960000000000001,1
3993,1.104,1.2,1.44,0.96,1
3994,0.936,1.116,1.62,1.02,1
3995,0.792,1.044,0.78,1.02,3
3996,1.248,1.272,1.608,0.792,1
3997,0.6960000000000001,0.996,1.428,0.492,1
3998,1.08,1.188,1.188,0.996,1
3999,0.936,1.116,0.66,0.972,3
4000,1.248,1.272,1.056,0.648,1
4001,0.888,1.092,0.444,0.924,2
4002,0.456,0.876,1.26,1.116,1
4003,0.6960000000000001,0.996,1.284,1.212,1
4004,1.536,1.416,1.368,1.8960000000000001,0
4005,0.912,1.104,1.08,0.6960000000000001,1
4006,1.248,1.272,0.888,1.776,3
4007,0.984,1.1400000000000001,0.996,0.54,1
4008,0.48,0.888,0.312,0.96,2
4009,1.512,1.4040000000000001,1.308,1.332,0
4010,0.96,1.1280000000000001,1.1280000000000001,1.1520000000000001,3
4011,1.224,1.26,1.4040000000000001,0.972,1
4012,0.504,0.9,0.684,0.492,2
4013,0.504,0.9,0.852,0.396,2
4014,1.512,1.4040000000000001,1.428,1.548,0
4015,0.504,0.9,1.4040000000000001,0.5640000000000001,1
4016,0.6960000000000001,0.996,0.34800000000000003,1.068,2
4017,0.864,1.08,0.888,1.1520000000000001,3
4018,1.224,1.26,0.8280000000000001,1.236,3
4019,0.456,0.876,0.516,1.164,2
4020,0.984,1.1400000000000001,1.3800000000000001,0.612,1
4021,0.984,1.1400000000000001,1.332,1.212,1
4022,0.864,1.08,0.648,0.864,2
4023,0.84,1.068,0.516,0.876,2
4024,1.224,1.26,1.5,1.356,0
4025,1.224,1.26,0.78,1.356,3
4026,1.224,1.26,0.78,1.692,3
4027,0.84,1.068,0.588,0.636,2
4028,0.864,1.08,1.08,1.032,1
4029,1.2,1.248,1.2,0.936,1
4030,1.1520000000000001,1.224,1.224,1.1520000000000001,1
4031,0.72,1.008,1.512,1.224,1
4032,0.864,1.08,1.6320000000000001,1.248,1
4033,0.72,1.008,1.296,0.936,1
4034,0.912,1.104,1.008,0.96,1
4035,0.528,0.912,0.8160000000000001,1.44,3
4036,0.984,1.1400000000000001,1.092,1.1400000000000001,3
4037,0.552,0.924,1.356,1.284,1
4038,1.2,1.248,1.056,1.6320000000000001,3
4039,0.552,0.924,0.612,0.876,2
4040,0.984,1.1400000000000001,0.9,1.596,3
4041,0.432,0.864,0.456,1.1520000000000001,2
4042,0.888,1.092,1.092,1.3800000000000001,3
4043,0.432,0.864,0.552,1.368,3
4044,0.432,0.864,0.984,0.984,2
4045,0.552,0.924,1.452,0.42,1
4046,1.08,1.188,0.78,1.572,3
4047,1.464,1.3800000000000001,1.068,1.668,0
4048,0.84,1.068,1.548,1.3800000000000001,1
4049,0.984,1.1400000000000001,1.1400000000000001,1.452,3
4050,1.2,1.248,1.368,1.296,0
4051,1.1520000000000001,1.224,0.672,1.704,3
4052,0.72,1.008,1.488,0.648,1
4053,1.464,1.3800000000000001,1.02,1.452,0
4054,1.104,1.2,1.296,1.512,0
4055,0.96,1.1280000000000001,1.6320000000000001,0.96,1
4056,0.984,1.1400000000000001,1.1400000000000001,1.116,1
4057,1.1280000000000001,1.212,1.596,0.612,1
4058,0.84,1.068,1.596,1.356,1
4059,1.176,1.236,1.4040000000000001,0.708,1
4060,1.1280000000000001,1.212,0.636,0.66,2
4061,1.1520000000000001,1.224,1.176,1.728,0
4062,0.84,1.068,1.188,0.876,1
4063,0.84,1.068,0.588,0.42,2
4064,1.104,1.2,0.744,1.6320000000000001,3
4065,0.552,0.924,0.54,1.236,3
4066,0.84,1.068,0.636,1.092,3
4067,1.44,1.368,1.512,0.888,0
4068,0.768,1.032,1.464,0.72,1
4069,1.008,1.1520000000000001,1.2,0.792,1
4070,0.792,1.044,1.308,1.428,3
4071,0.768,1.032,1.056,1.344,3
4072,1.6560000000000001,1.476,1.716,1.02,0
4073,1.056,1.188,1.248,1.3920000000000001,3
4074,0.168,0.744,0.756,0.084,2
4075,0.264,0.792,1.1400000000000001,1.044,2
4076,0.336,0.8280000000000001,0.888,0.384,2
4077,0.336,0.8280000000000001,1.296,0.792,1
4078,0.336,0.8280000000000001,1.176,1.104,2
4079,0.384,0.852,1.32,1.176,1
4080,0.40800000000000003,0.864,1.4040000000000001,0.468,1
4081,0.432,0.876,1.056,1.008,2
4082,0.432,0.876,1.248,1.3920000000000001,3
4083,0.432,0.876,1.3920000000000001,1.32,1
4084,0.432,0.876,0.456,1.008,2
4085,0.432,0.876,1.224,1.008,1
4086,0.456,0.888,1.188,1.068,1
4087,0.48,0.9,0.24,0.504,2
4088,0.48,0.9,1.008,1.3920000000000001,3
4089,0.48,0.9,0.384,0.28800000000000003,2
4090,0.504,0.912,0.708,0.708,2
4091,0.504,0.912,1.068,0.636,2
4092,0.504,0.912,1.332,0.5640000000000001,1
4093,0.504,0.912,0.34800000000000003,1.284,2
4094,0.504,0.912,0.396,1.356,3
4095,0.504,0.912,1.308,0.804,1
4096,0.528,0.924,1.1280000000000001,0.72,2
4097,0.5760000000000001,0.9480000000000001,0.456,0.6960000000000001,2
4098,0.6,0.96,1.068,1.068,1
4099,0.6,0.96,0.588,0.996,2
4100,0.6,0.96,0.42,0.78,2
4101,0.6,0.96,0.996,1.188,3
4102,0.6,0.96,0.732,0.9480000000000001,2
4103,0.6,0.96,0.34800000000000003,0.78,2
4104,0.6,0.96,1.308,0.492,1
4105,0.6,0.96,0.444,1.428,3
4106,0.6,0.96,1.02,0.684,2
4107,0.6,0.96,0.588,0.396,2
4108,0.6,0.96,0.66,0.972,2
4109,0.6,0.96,0.588,0.42,2
4110,0.6,0.96,1.212,0.636,1
4111,0.624,0.972,0.6960000000000001,0.8160000000000001,2
4112,0.624,0.972,1.008,0.504,2
4113,0.624,0.972,0.744,1.464,3
4114,0.648,0.984,1.428,0.5640000000000001,1
4115,0.648,0.984,0.78,0.78,2
4116,0.672,0.996,1.3920000000000001,0.6,1
4117,0.672,0.996,0.84,0.768,2
4118,0.672,0.996,0.36,0.48,2
4119,0.672,0.996,1.416,0.888,1
4120,0.672,0.996,1.32,1.368,1
4121,0.672,0.996,0.6960000000000001,1.344,3
4122,0.672,0.996,1.248,0.8160000000000001,1
4123,0.672,0.996,0.72,0.96,2
4124,0.672,0.996,1.272,1.248,1
4125,0.672,0.996,1.2,0.36,1
4126,0.672,0.996,0.672,0.5760000000000001,2
4127,0.6960000000000001,1.008,0.66,0.444,2
4128,0.6960000000000001,1.008,1.3800000000000001,0.732,1
4129,0.6960000000000001,1.008,0.8280000000000001,1.332,3
4130,0.72,1.02,0.912,1.1280000000000001,3
4131,0.72,1.02,0.384,0.744,2
4132,0.744,1.032,1.308,1.068,1
4133,0.768,1.044,0.552,0.8160000000000001,2
4134,0.768,1.044,1.272,0.624,1
4135,0.768,1.044,0.504,1.416,3
4136,0.768,1.044,1.44,0.648,1
4137,0.768,1.044,0.504,0.6,2
4138,0.768,1.044,1.296,1.584,3
4139,0.768,1.044,0.72,0.792,2
4140,0.768,1.044,0.888,0.8160000000000001,2
4141,0.768,1.044,1.536,0.48,1
4142,0.792,1.056,1.596,1.548,1
4143,0.792,1.056,1.26,0.9,1
4144,0.792,1.056,1.308,1.092,1
4145,0.792,1.056,1.3800000000000001,0.9480000000000001,1
4146,0.8160000000000001,1.068,0.6,0.40800000000000003,2
4147,0.8160000000000001,1.068,1.416,1.464,1
4148,0.84,1.08,1.188,0.8280000000000001,1
4149,0.84,1.08,0.78,0.612,2
4150,0.84,1.08,0.756,1.1400000000000001,3
4151,0.84,1.08,1.332,1.284,1
4152,0.84,1.08,1.596,1.596,0
4153,0.84,1.08,1.116,0.732,1
4154,0.84,1.08,1.5,1.068,1
4155,0.84,1.08,0.684,1.548,3
4156,0.84,1.08,1.236,1.212,1
4157,0.84,1.08,0.924,0.612,2
4158,0.84,1.08,0.588,1.044,3
4159,0.84,1.08,1.524,0.852,1
4160,0.84,1.08,0.492,1.452,3
4161,0.864,1.092,0.552,1.08,3
4162,0.864,1.092,1.008,0.72,1
4163,0.888,1.104,1.4040000000000001,0.8280000000000001,1
4164,0.864,1.092,1.248,1.512,3
4165,0.888,1.104,1.1400000000000001,1.116,1
4166,0.888,1.104,1.284,0.9,1
4167,0.888,1.104,0.9,0.972,3
4168,0.888,1.104,0.876,0.516,2
4169,0.888,1.104,1.1400000000000001,1.6440000000000001,3
4170,0.912,1.116,1.56,1.368,1
4171,0.912,1.116,1.344,1.536,3
4172,0.912,1.116,0.456,1.584,3
4173,0.936,1.1280000000000001,0.468,1.332,3
4174,0.936,1.1280000000000001,0.876,1.092,3
4175,0.936,1.1280000000000001,1.188,1.524,3
4176,0.936,1.1280000000000001,0.468,1.428,3
4177,0.936,1.1280000000000001,1.212,0.804,1
4178,0.936,1.1280000000000001,0.732,1.476,3
4179,0.96,1.1400000000000001,1.56,0.984,1
4180,0.96,1.1400000000000001,0.984,1.2,3
4181,0.96,1.1400000000000001,1.512,0.984,1
4182,0.96,1.1400000000000001,0.672,0.768,2
4183,0.984,1.1520000000000001,1.212,1.02,1
4184,1.008,1.164,0.5760000000000001,0.936,3
4185,1.008,1.164,1.056,0.864,1
4186,1.008,1.164,0.504,0.8160000000000001,2
4187,1.032,1.176,0.804,1.284,3
4188,1.032,1.176,0.684,1.044,3
4189,1.032,1.176,1.26,0.756,1
4190,1.032,1.176,0.9480000000000001,0.78,1
4191,1.032,1.176,1.452,1.26,1
4192,1.056,1.188,0.96,1.584,3
4193,1.056,1.188,1.584,1.176,1
4194,1.08,1.2,1.044,0.78,1
4195,1.08,1.2,1.26,0.636,1
4196,1.08,1.2,0.636,1.596,3
4197,1.104,1.212,1.464,1.368,0
4198,1.1280000000000001,1.224,1.4040000000000001,1.476,0
4199,1.1520000000000001,1.236,1.032,1.488,3
4200,1.176,1.248,1.284,1.236,0
4201,1.176,1.248,0.996,0.804,1
4202,1.2,1.26,0.984,1.512,3
4203,1.2,1.26,1.248,1.248,0
4204,1.2,1.26,0.624,1.1280000000000001,3
4205,1.2,1.26,1.008,1.368,3
4206,1.224,1.272,1.4040000000000001,1.716,0
4207,1.248,1.284,0.984,1.008,3
4208,1.248,1.284,1.824,1.2,0
4209,1.248,1.284,0.936,0.984,3
4210,1.272,1.296,1.668,1.716,0
4211,1.272,1.296,1.356,1.332,0
4212,1.272,1.296,1.428,1.164,0
4213,1.272,1.296,1.62,1.524,0
4214,1.272,1.296,1.236,1.212,0
4215,1.296,1.308,0.912,1.056,3
4216,1.296,1.308,1.2,0.936,1
4217,1.296,1.308,1.752,1.536,0
4218,1.32,1.32,1.284,1.044,0
4219,1.32,1.32,1.452,1.308,0
4220,1.32,1.32,0.78,1.86,3
4221,1.368,1.344,1.764,1.5,0
4222,1.3920000000000001,1.356,1.848,1.056,0
4223,1.464,1.3920000000000001,1.236,1.068,0
4224,1.512,1.416,1.02,1.524,0
4225,1.536,1.428,1.1520000000000001,1.1280000000000001,0
4226,1.584,1.452,1.176,1.704,0
4227,1.584,1.452,0.8160000000000001,1.3920000000000001,0
4228,1.608,1.464,1.02,0.972,0
4229,1.6560000000000001,1.488,1.596,1.308,0
4230,1.704,1.512,1.86,1.332,0
4231,1.704,1.512,1.692,0.9480000000000001,0
4232,1.728,1.524,1.032,0.984,0
4233,1.752,1.536,1.356,0.996,0
4234,1.056,1.2,0.624,1.296,3
4235,0.504,0.924,1.3800000000000001,0.396,1
4236,0.912,1.1280000000000001,1.296,1.296,1
4237,0.6,0.972,1.3800000000000001,1.1400000000000001,1
4238,0.744,1.044,0.444,1.044,2
4239,1.056,1.2,1.176,0.5760000000000001,1
4240,1.56,1.452,1.236,1.596,0
4241,0.96,1.1520000000000001,1.6560000000000001,1.248,1
4242,0.888,1.116,0.612,1.092,3
4243,1.104,1.224,0.936,1.6320000000000001,3
4244,0.6960000000000001,1.02,0.756,1.212,3
4245,0.6,0.972,0.996,0.324,2
4246,0.84,1.092,0.78,1.188,3
4247,0.936,1.1400000000000001,0.972,1.02,3
4248,1.176,1.26,1.4040000000000001,0.612,1
4249,0.72,1.032,0.864,1.512,3
4250,0.6960000000000001,1.02,1.524,0.444,1
4251,1.872,1.608,0.936,0.96,0
4252,0.768,1.056,0.6960000000000001,0.96,2
4253,1.056,1.2,0.648,0.912,3
4254,1.2,1.272,1.08,1.68,3
4255,1.56,1.452,1.356,1.98,0
4256,1.176,1.26,0.8280000000000001,0.684,1
4257,1.272,1.308,1.62,1.212,0
4258,0.864,1.104,1.344,1.2,1
4259,1.512,1.428,1.716,1.8840000000000001,0
4260,0.888,1.116,0.8280000000000001,0.468,2
4261,0.792,1.068,1.356,0.492,1
4262,0.984,1.164,0.732,1.332,3
4263,0.888,1.116,0.9,0.78,1
4264,0.768,1.056,0.624,1.176,3
4265,1.44,1.3920000000000001,1.92,1.6560000000000001,0
4266,0.384,0.864,0.432,1.056,2
4267,1.056,1.2,1.2,1.1280000000000001,1
4268,1.1520000000000001,1.248,0.864,1.056,3
4269,1.2,1.272,1.584,0.6960000000000001,1
4270,0.888,1.116,1.164,1.26,3
4271,0.432,0.888,1.032,0.24,2
4272,1.056,1.2,0.6,1.728,3
4273,0.864,1.104,0.912,1.248,3
4274,1.056,1.2,1.608,1.272,0
4275,0.6,0.972,0.732,0.492,2
4276,0.936,1.1400000000000001,1.068,0.9480000000000001,1
4277,0.768,1.056,0.792,0.6960000000000001,2
4278,1.416,1.3800000000000001,0.876,1.74,0
4279,0.12,0.732,0.516,1.188,2
4280,1.344,1.344,1.056,1.536,0
4281,0.768,1.056,0.5760000000000001,0.864,2
4282,0.936,1.1400000000000001,0.732,1.092,3
4283,1.272,1.308,0.708,1.62,3
4284,0.936,1.1400000000000001,0.588,1.476,3
4285,0.72,1.032,0.456,0.672,2
4286,0.648,0.996,0.876,0.468,2
4287,1.056,1.2,1.32,1.416,0
4288,0.936,1.1400000000000001,1.668,1.6440000000000001,0
4289,0.936,1.1400000000000001,0.924,1.524,3
4290,0.8160000000000001,1.08,1.464,0.96,1
4291,0.744,1.044,0.8280000000000001,0.852,2
4292,0.936,1.1400000000000001,0.852,1.212,3
